,vehicle_id,trip_id,route_id,lat,lon,agency_id,route_short_name,route_type,agency_name
210,9031001001007175,14010000686174569,,59.315345764160156,18.09429359436035,,,,
211,9031001004505027,14010000725352365,,59.39826202392578,18.033790588378906,,,,
212,9031001002520024,14010200702497701,,59.34194564819336,18.095155715942383,,,,
213,9031001003005388,14010000722223906,,59.321441650390625,18.481836318969727,,,,
214,9031001004505188,14010000720820616,,59.4271240234375,18.256837844848633,,,,
215,9031001001004613,14010000717092871,,59.447776794433594,17.950841903686523,,,,
216,9031001001007198,14010100717645742,,59.36116027832031,18.120134353637695,,,,
217,9031001001004814,14010000717671804,,59.33782958984375,18.049598693847656,,,,
218,9031001007000472,,,59.32514572143555,18.094079971313477,,,,
219,9031001004505096,14010000720567894,,59.509037017822266,17.950286865234375,,,,
220,9031001002520014,14010100705786401,,59.39650344848633,18.038822174072266,,,,
221,9031001001506951,14010000721955309,,59.27048873901367,17.811769485473633,,,,
222,9031001001500421,14010000721866242,,59.24298858642578,18.2110538482666,,,,
223,9031001003002815,14010000689264924,,59.26253890991211,18.062686920166016,,,,
224,9031001003002795,14010000720510485,,59.22257614135742,17.937501907348633,,,,
225,9031001001004820,14010000728361122,,59.33916091918945,18.00551414489746,,,,
226,9031001001004824,14010000686175290,,59.318389892578125,18.060054779052734,,,,
227,9031001004500483,14010000720568197,,59.60834884643555,17.896970748901367,,,,
228,9031001001004695,14010000693483557,,59.38146209716797,17.9389591217041,,,,
229,9031001001004647,14010000717093155,,59.372745513916016,17.882415771484375,,,,
230,9031001000500548,14010000725148214,,59.45038604736328,18.746553421020508,,,,
231,9031001003005397,14010000731189271,,59.31312942504883,18.454896926879883,,,,
232,9031001003005347,14010000724365722,,59.313289642333984,18.105762481689453,,,,
233,9031001003001637,14010000689266538,,59.20004653930664,17.836509704589844,,,,
234,9031001001004630,14010000730199080,,59.36309051513672,17.87113380432129,,,,
235,9031001003005041,14010000722591525,,59.13283157348633,18.097110748291016,,,,
236,9031001004500401,14010000720567797,,59.519962310791016,17.91762924194336,,,,
237,9031001003005554,14010000689265277,,59.25654220581055,18.027254104614258,,,,
238,9031001004505043,14010000731404618,,59.464168548583984,18.043214797973633,,,,
239,9031001003003575,14010000728445489,,59.445526123046875,17.937673568725586,,,,
240,9031001004593992,14010100688510542,,59.3468017578125,18.07005500793457,,,,
241,9031001004505208,14010000720567749,,59.647430419921875,17.63450050354004,,,,
242,9031001004505537,14010000720821922,,59.403465270996094,18.365468978881836,,,,
243,9031001002520033,14010200702497474,,59.28987121582031,17.923368453979492,,,,
244,9031001000500796,14010000721781339,,59.86961364746094,19.077533721923828,,,,
245,9031001003003540,,9011001055200000,59.42322540283203,17.832229614257812,505000000000000001,552H,700,AB SL Kundtjänst
246,9031001004585421,14010000688516776,,59.46075439453125,18.311586380004883,,,,
247,9031001004505594,14010000721147897,,59.35256576538086,18.054555892944336,,,,
248,9031001003005512,14010000720509749,,59.27996826171875,18.05715560913086,,,,
249,9031001004505585,14010000721147082,,59.55752944946289,18.230772018432617,,,,
250,9031001002500013,14010300728246010,,59.28448486328125,18.114492416381836,,,,
251,9031001004505053,14010000725351422,,59.511627197265625,18.065570831298828,,,,
252,9031001003005043,14010000597113289,,59.168113708496094,18.148876190185547,,,,
253,9031001003005073,14010000725035000,,59.307376861572266,18.16051483154297,,,,
254,9031001002520036,14010200702497815,,59.24382019042969,17.814916610717773,,,,
255,9031001000500676,14010300726938718,,59.289955139160156,18.738317489624023,,,,
256,9031001003005521,14010000724225473,,59.23052978515625,17.98505210876465,,,,
257,9031001004505088,14010000720567694,,59.49037170410156,17.91849708557129,,,,
258,9031001004589569,14010000725098622,,59.43030548095703,18.09561538696289,,,,
259,9031001004505002,14010000725351024,,59.41017150878906,17.834758758544922,,,,
260,9031001003007218,14010000717798188,,59.19136047363281,17.62858009338379,,,,
261,9031001003005344,14010000723497461,,59.31486129760742,18.097097396850586,,,,
262,9031001001004045,14010000717645900,,59.3569450378418,18.10428237915039,,,,
263,9031001004505034,14010000726330138,,59.413604736328125,18.022680282592773,,,,
264,9031001002500170,14010100728277288,,59.364601135253906,17.836267471313477,,,,
265,9031001003005451,14010000691056526,,59.315311431884766,18.095687866210938,,,,
266,9031001003004982,14010000722591884,,59.199745178222656,18.13699722290039,,,,
267,9031001001004035,14010000686254220,,59.34272766113281,18.050016403198242,,,,
268,9031001003002791,14010000723019866,,59.27202224731445,18.044057846069336,,,,
269,9031001000500546,14010000730886720,,59.4236946105957,18.539560317993164,,,,
270,9031001001004657,14010000728128379,,59.34830856323242,17.987491607666016,,,,
271,9031001003005470,14010000689266256,,59.310546875,18.024555206298828,,,,
272,9031001001004060,14010000686254880,,59.3231201171875,18.1057071685791,,,,
273,9031001006502240,14010000729214778,,59.8585205078125,17.64859390258789,,,,
274,9031001001004024,14010000686288383,,59.33580780029297,18.065017700195312,,,,
275,9031001001004658,14010000717093604,,59.381446838378906,17.945051193237305,,,,
276,9031001001500312,14010000721865895,,59.2368049621582,18.297622680664062,,,,
277,9031001003005049,14010000597113525,,59.10999298095703,18.04860496520996,,,,
278,9031001001004130,14010000723305461,,59.36532974243164,17.872053146362305,,,,
279,9031001003005051,14010000730347244,,59.11768341064453,18.255586624145508,,,,
280,9031001007093967,14010000695832369,,59.332122802734375,18.0621395111084,,,,
