OBJECTID,ANORDNING_ID,ANORDNINGNAMN,TYP,UNDERTYP,BESKRIVNING,NP,GEOMETRIKVALITET,SKYDDSTYP_KOD,SKYDDATOMRADE,SKYDDATOMRADE_ID,STATLIGLED,STATLIGLED_ID,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
33780747,30510222,Informationsskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Kläppe (2014400),2014400,,,63.2611347,14.7901736,https://www.openstreetmap.org/?mlat=63.2611347&mlon=14.7901736#map=18/63.2611347/14.7901736,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2611347,14.7901736););out center;"
33781160,30510210,Informationsskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Borggrensviken (2047423),2047423,,,63.3125464,14.5659582,https://www.openstreetmap.org/?mlat=63.3125464&mlon=14.5659582#map=18/63.3125464/14.5659582,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.3125464,14.5659582););out center;"
33781159,30510206,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Dille Stormyren (2048598),2048598,,,63.26879,14.6814002,https://www.openstreetmap.org/?mlat=63.26879&mlon=14.6814002#map=18/63.26879/14.6814002,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.26879,14.6814002););out center;"
33781158,30510194,Infprmationsskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Dalbergstorpet (2047318),2047318,,,62.8028573,15.7775572,https://www.openstreetmap.org/?mlat=62.8028573&mlon=15.7775572#map=18/62.8028573/15.7775572,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.8028573,15.7775572););out center;"
33781157,30510170,Informationsskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Edeforsen (2001210),2001210,,,63.5382186,15.4470073,https://www.openstreetmap.org/?mlat=63.5382186&mlon=15.4470073#map=18/63.5382186/15.4470073,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.5382186,15.4470073););out center;"
33789095,30510054,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Klöva hallar (2013917),2013917,,,56.0810175,13.1014468,https://www.openstreetmap.org/?mlat=56.0810175&mlon=13.1014468#map=18/56.0810175/13.1014468,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0810175,13.1014468););out center;"
33781155,30510053,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Klöva hallar (2013917),2013917,,,56.0834366,13.1255857,https://www.openstreetmap.org/?mlat=56.0834366&mlon=13.1255857#map=18/56.0834366/13.1255857,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0834366,13.1255857););out center;"
33781857,30510043,,Information,Områdesskyddsinformation,,0,>200 meter,"N2000-SCI, NR","Ramsellskogen (SE0620295), Ramsellskogens naturreservat (2045329)","SE0620295, 2045329",,,60.712743,16.1007791,https://www.openstreetmap.org/?mlat=60.712743&mlon=16.1007791#map=18/60.712743/16.1007791,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.712743,16.1007791););out center;"
33770222,30510042,,Information,Områdesskyddsinformation,,0,>200 meter,"N2000-SCI, NR","Ramsellskogen (SE0620295), Ramsellskogens naturreservat (2045329)","SE0620295, 2045329",,,60.7024237,16.0958873,https://www.openstreetmap.org/?mlat=60.7024237&mlon=16.0958873#map=18/60.7024237/16.0958873,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.7024237,16.0958873););out center;"
33789090,30509950,,Information,Platsinformation,,0,<= 20 meter,"N2000-SCI, NR","Ivö klack (2045459), Ivö klack (SE0420106)","2045459, SE0420106",,,56.1282539,14.4073376,https://www.openstreetmap.org/?mlat=56.1282539&mlon=14.4073376#map=18/56.1282539/14.4073376,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1282539,14.4073376););out center;"
33789089,30509948,,Information,Platsinformation,,0,<= 20 meter,"N2000-SCI, NR","Ivö klack (2045459), Ivö klack (SE0420106)","2045459, SE0420106",,,56.1253086,14.417733,https://www.openstreetmap.org/?mlat=56.1253086&mlon=14.417733#map=18/56.1253086/14.417733,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1253086,14.417733););out center;"
33789088,30509946,,Information,Platsinformation,,0,<= 20 meter,"N2000-SCI, NR","Ivö klack (2045459), Ivö klack (SE0420106)","2045459, SE0420106",,,56.1296154,14.4181907,https://www.openstreetmap.org/?mlat=56.1296154&mlon=14.4181907#map=18/56.1296154/14.4181907,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1296154,14.4181907););out center;"
33785335,30509914,,Information,Platsinformation,,0,<= 20 meter,"N2000-SCI, NR","Ivö klack (2045459), Ivö klack (SE0420106)","2045459, SE0420106",,,56.1313584,14.4154194,https://www.openstreetmap.org/?mlat=56.1313584&mlon=14.4154194#map=18/56.1313584/14.4154194,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1313584,14.4154194););out center;"
33781286,30509912,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1430533,14.4011962,https://www.openstreetmap.org/?mlat=56.1430533&mlon=14.4011962#map=18/56.1430533/14.4011962,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1430533,14.4011962););out center;"
33785334,30509911,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1419946,14.4010609,https://www.openstreetmap.org/?mlat=56.1419946&mlon=14.4010609#map=18/56.1419946/14.4010609,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1419946,14.4010609););out center;"
33781285,30509910,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1423276,14.4038702,https://www.openstreetmap.org/?mlat=56.1423276&mlon=14.4038702#map=18/56.1423276/14.4038702,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1423276,14.4038702););out center;"
33781284,30509909,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1419552,14.4053019,https://www.openstreetmap.org/?mlat=56.1419552&mlon=14.4053019#map=18/56.1419552/14.4053019,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1419552,14.4053019););out center;"
33789087,30509908,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1419829,14.4053244,https://www.openstreetmap.org/?mlat=56.1419829&mlon=14.4053244#map=18/56.1419829/14.4053244,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1419829,14.4053244););out center;"
33781283,30509907,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1416405,14.404015,https://www.openstreetmap.org/?mlat=56.1416405&mlon=14.404015#map=18/56.1416405/14.404015,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1416405,14.404015););out center;"
33781282,30509906,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1388847,14.401903,https://www.openstreetmap.org/?mlat=56.1388847&mlon=14.401903#map=18/56.1388847/14.401903,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1388847,14.401903););out center;"
33781281,30509905,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1388981,14.4017115,https://www.openstreetmap.org/?mlat=56.1388981&mlon=14.4017115#map=18/56.1388981/14.4017115,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1388981,14.4017115););out center;"
33781280,30509904,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1389176,14.4015446,https://www.openstreetmap.org/?mlat=56.1389176&mlon=14.4015446#map=18/56.1389176/14.4015446,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1389176,14.4015446););out center;"
33781226,30509903,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1387914,14.4002019,https://www.openstreetmap.org/?mlat=56.1387914&mlon=14.4002019#map=18/56.1387914/14.4002019,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1387914,14.4002019););out center;"
33781225,30509902,,Information,Platsinformation,,0,<= 20 meter,NR,Ivö klack (2045459),2045459,,,56.1387367,14.40016,https://www.openstreetmap.org/?mlat=56.1387367&mlon=14.40016#map=18/56.1387367/14.40016,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1387367,14.40016););out center;"
33785462,30509694,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Holmsjöskogen (2047681),2047681,,,59.1338507,17.2912878,https://www.openstreetmap.org/?mlat=59.1338507&mlon=17.2912878#map=18/59.1338507/17.2912878,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1338507,17.2912878););out center;"
33771318,30509690,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Västra Bosjöklosterhalvön (2022790),2022790,,,55.8827697,13.5148063,https://www.openstreetmap.org/?mlat=55.8827697&mlon=13.5148063#map=18/55.8827697/13.5148063,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.8827697,13.5148063););out center;"
33784571,30509688,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Holmsjöskogen (2047681),2047681,,,59.1315543,17.2940618,https://www.openstreetmap.org/?mlat=59.1315543&mlon=17.2940618#map=18/59.1315543/17.2940618,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1315543,17.2940618););out center;"
33785461,30509679,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Holmsjöskogen (2047681),2047681,,,59.1337933,17.3097401,https://www.openstreetmap.org/?mlat=59.1337933&mlon=17.3097401#map=18/59.1337933/17.3097401,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1337933,17.3097401););out center;"
33781221,30509652,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Tegelbrukshagen (2048419),2048419,,,58.9991108,17.214003,https://www.openstreetmap.org/?mlat=58.9991108&mlon=17.214003#map=18/58.9991108/17.214003,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.9991108,17.214003););out center;"
33781043,30509458,Infoskylt Skärsnäs Högön,Information,Områdesskyddsinformation,,0,>50-100 meter,NR,Skärsnäs (2014899),2014899,,,56.2971561,14.3643366,https://www.openstreetmap.org/?mlat=56.2971561&mlon=14.3643366#map=18/56.2971561/14.3643366,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2971561,14.3643366););out center;"
33774729,30509414,,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,"N2000-SCI, NR","Lilltuppen (2045893), Lilltuppen (SE0620168)","2045893, SE0620168",,,60.8806061,15.6575628,https://www.openstreetmap.org/?mlat=60.8806061&mlon=15.6575628#map=18/60.8806061/15.6575628,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8806061,15.6575628););out center;"
33789944,30509301,,Information,Broshyrer,,0,>20-50 meter,"N2000-SPA/SCI, NR","Koppången (2002476), Koppången (SE0620048)","2002476, SE0620048",,,61.3656712,14.772617,https://www.openstreetmap.org/?mlat=61.3656712&mlon=14.772617#map=18/61.3656712/14.772617,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.3656712,14.772617););out center;"
33788862,30509279,,Information,Områdesskyddsinformation,,0,<= 20 meter,"N2000-SCI, NR","Hallabäckens dalgång (SE0430105), Åvarps fälad (2001471)","SE0430105, 2001471",,,56.0644924,13.0162411,https://www.openstreetmap.org/?mlat=56.0644924&mlon=13.0162411#map=18/56.0644924/13.0162411,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0644924,13.0162411););out center;"
33773293,30509272,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Hallabäckens dalgång (2042389),2042389,,,56.0685264,13.0365496,https://www.openstreetmap.org/?mlat=56.0685264&mlon=13.0365496#map=18/56.0685264/13.0365496,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0685264,13.0365496););out center;"
33773292,30509268,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Hallabäckens dalgång (2042389),2042389,,,56.0668798,13.0199203,https://www.openstreetmap.org/?mlat=56.0668798&mlon=13.0199203#map=18/56.0668798/13.0199203,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0668798,13.0199203););out center;"
33773290,30509267,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Hallabäckens dalgång (2042389),2042389,,,56.0384556,13.0687633,https://www.openstreetmap.org/?mlat=56.0384556&mlon=13.0687633#map=18/56.0384556/13.0687633,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0384556,13.0687633););out center;"
33773289,30509265,,Information,Områdesskyddsinformation,,0,<= 20 meter,"N2000-SCI, NR","Hallabäckens dalgång (2042389), Hallabäckens dalgång (SE0430105)","2042389, SE0430105",,,56.0456538,13.0725544,https://www.openstreetmap.org/?mlat=56.0456538&mlon=13.0725544#map=18/56.0456538/13.0725544,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0456538,13.0725544););out center;"
33782039,30509237,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Käringmyren (2047124),2047124,,,64.2155505,15.7216614,https://www.openstreetmap.org/?mlat=64.2155505&mlon=15.7216614#map=18/64.2155505/15.7216614,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.2155505,15.7216614););out center;"
33790247,30509223,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Hagamarken (2010926),2010926,,,63.5008415,15.3853794,https://www.openstreetmap.org/?mlat=63.5008415&mlon=15.3853794#map=18/63.5008415/15.3853794,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.5008415,15.3853794););out center;"
33774558,30509195,Infoskylt,Information,Områdesskyddsinformation,Infoskylt om reservatet,0,<= 20 meter,NR,Tygared (2044375),2044375,,,56.5548287,13.3802549,https://www.openstreetmap.org/?mlat=56.5548287&mlon=13.3802549#map=18/56.5548287/13.3802549,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.5548287,13.3802549););out center;"
33781880,30509189,Infoskylt,Information,Områdesskyddsinformation,Infoskylt om reservatet,0,>20-50 meter,NR,Oxhult (2020226),2020226,,,56.4341364,13.2441557,https://www.openstreetmap.org/?mlat=56.4341364&mlon=13.2441557#map=18/56.4341364/13.2441557,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.4341364,13.2441557););out center;"
33783134,30508751,,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Svartån (2043331),2043331,,,60.1184634,16.2352462,https://www.openstreetmap.org/?mlat=60.1184634&mlon=16.2352462#map=18/60.1184634/16.2352462,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.1184634,16.2352462););out center;"
33776897,30508662,,Information,Områdesskyddsinformation,,1,<= 20 meter,NP,Sånfjället (2000934),2000934,,,62.2891773,13.4223101,https://www.openstreetmap.org/?mlat=62.2891773&mlon=13.4223101#map=18/62.2891773/13.4223101,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.2891773,13.4223101););out center;"
33771798,30508484,Info Morkullberget och Stora Älgsjön,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Morkullberget (2022852),2022852,,,60.479068,15.9853989,https://www.openstreetmap.org/?mlat=60.479068&mlon=15.9853989#map=18/60.479068/15.9853989,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.479068,15.9853989););out center;"
33770245,30508214,,Information,Områdesskyddsinformation,,0,<= 20 meter,"NR, NVO","Lustigkulle-Rågåstjärn (2002106), Malingsbo-Kloten (2002711)","2002106, 2002711",,,59.930797,15.447535,https://www.openstreetmap.org/?mlat=59.930797&mlon=15.447535#map=18/59.930797/15.447535,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.930797,15.447535););out center;"
33781690,30508004,Informationsskylt Trädgården,Information,Platsinformation,,0,<= 20 meter,NR,Oldklumpen (2046695),2046695,,,63.7392552,13.5005921,https://www.openstreetmap.org/?mlat=63.7392552&mlon=13.5005921#map=18/63.7392552/13.5005921,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.7392552,13.5005921););out center;"
33781427,30507909,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Vattenberget (2046874),2046874,,,63.2288628,16.1679489,https://www.openstreetmap.org/?mlat=63.2288628&mlon=16.1679489#map=18/63.2288628/16.1679489,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2288628,16.1679489););out center;"
33781689,30507893,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Eldsjöbäcken (2046594),2046594,,,63.2300161,15.8539215,https://www.openstreetmap.org/?mlat=63.2300161&mlon=15.8539215#map=18/63.2300161/15.8539215,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2300161,15.8539215););out center;"
33784637,30507883,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Höksberget (2046879),2046879,,,63.2529377,16.063003,https://www.openstreetmap.org/?mlat=63.2529377&mlon=16.063003#map=18/63.2529377/16.063003,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2529377,16.063003););out center;"
33781687,30507868,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Storflohöjden (2046696),2046696,,,63.2210348,15.7268565,https://www.openstreetmap.org/?mlat=63.2210348&mlon=15.7268565#map=18/63.2210348/15.7268565,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2210348,15.7268565););out center;"
33784636,30507843,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Gran (2000698),2000698,,,62.0136737,17.6253638,https://www.openstreetmap.org/?mlat=62.0136737&mlon=17.6253638#map=18/62.0136737/17.6253638,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.0136737,17.6253638););out center;"
33784635,30507822,Informationsskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Ljungryda (2000047),2000047,,,56.2182905,14.5167941,https://www.openstreetmap.org/?mlat=56.2182905&mlon=14.5167941#map=18/56.2182905/14.5167941,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2182905,14.5167941););out center;"
33789205,30507766,Holkberget infoskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Holkberget (2048979),2048979,,,60.6219292,14.2441723,https://www.openstreetmap.org/?mlat=60.6219292&mlon=14.2441723#map=18/60.6219292/14.2441723,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.6219292,14.2441723););out center;"
33776200,30507748,Informationsskylt Blåberget vid Persbo,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Blåberget vid Persbo (2022113),2022113,,,60.2544706,16.1865286,https://www.openstreetmap.org/?mlat=60.2544706&mlon=16.1865286#map=18/60.2544706/16.1865286,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.2544706,16.1865286););out center;"
33780998,30507423,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Vårvsberget (2047238),2047238,,,63.2052263,16.0363924,https://www.openstreetmap.org/?mlat=63.2052263&mlon=16.0363924#map=18/63.2052263/16.0363924,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2052263,16.0363924););out center;"
33781741,30507415,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Långstrandberget (2047558),2047558,,,63.2786745,15.8047199,https://www.openstreetmap.org/?mlat=63.2786745&mlon=15.8047199#map=18/63.2786745/15.8047199,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2786745,15.8047199););out center;"
33780997,30507282,,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Aspö (2001878),2001878,,,59.0479757,16.9245447,https://www.openstreetmap.org/?mlat=59.0479757&mlon=16.9245447#map=18/59.0479757/16.9245447,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0479757,16.9245447););out center;"
