OBJECTID,GEOMETRIKVALITET,LED_ID,LEDNAMN,BESKRIVNING,LEDMARKERING,LEDTYP,LEDKATEGORI,STATLIGLED,STATLIGLED_ID,SKYDDATOMRADE,SKYDDATOMRADE_ID,LEDLANGD,SHAPE.LEN,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
12347015,>20-50 meter,30210051,Stigar i Gideåbergsmyrarna,,blå markering,Vandringsled,Barmarksled,,,Gideåbergsmyrarna (2000499),2000499,2224,411.257495628652,63.2943886,16.5547864,https://www.openstreetmap.org/?mlat=63.2943886&mlon=16.5547864#map=18/63.2943886/16.5547864,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2943886,16.5547864););out center;"
12347014,>20-50 meter,30210051,Stigar i Gideåbergsmyrarna,,blå markering,Vandringsled,Barmarksled,,,Gideåbergsmyrarna (2000499),2000499,2224,303.167438486226,63.294706,16.5497672,https://www.openstreetmap.org/?mlat=63.294706&mlon=16.5497672#map=18/63.294706/16.5497672,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.294706,16.5497672););out center;"
12347013,>20-50 meter,30210051,Stigar i Gideåbergsmyrarna,,blå markering,Vandringsled,Barmarksled,,,Gideåbergsmyrarna (2000499),2000499,2224,749.216815898133,63.2904265,16.5631602,https://www.openstreetmap.org/?mlat=63.2904265&mlon=16.5631602#map=18/63.2904265/16.5631602,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2904265,16.5631602););out center;"
12347012,>20-50 meter,30210051,Stigar i Gideåbergsmyrarna,,blå markering,Vandringsled,Barmarksled,,,Gideåbergsmyrarna (2000499),2000499,2224,253.155378435111,63.2909275,16.5586341,https://www.openstreetmap.org/?mlat=63.2909275&mlon=16.5586341#map=18/63.2909275/16.5586341,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2909275,16.5586341););out center;"
12347011,>20-50 meter,30210051,Stigar i Gideåbergsmyrarna,,blå markering,Vandringsled,Barmarksled,,,Gideåbergsmyrarna (2000499),2000499,2224,201.406312879556,63.2889877,16.5700393,https://www.openstreetmap.org/?mlat=63.2889877&mlon=16.5700393#map=18/63.2889877/16.5700393,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2889877,16.5700393););out center;"
12347010,>20-50 meter,30210051,Stigar i Gideåbergsmyrarna,,blå markering,Vandringsled,Barmarksled,,,Gideåbergsmyrarna (2000499),2000499,2224,209.278291498949,63.2880456,16.5671056,https://www.openstreetmap.org/?mlat=63.2880456&mlon=16.5671056#map=18/63.2880456/16.5671056,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2880456,16.5671056););out center;"
12354310,<= 20 meter,30209022,Stigen till fågeltornet,,,Omarkerad stig,Barmarksled,,,Idbyfjärden (2004583),2004583,399,248.361993652345,63.2911263,18.8604833,https://www.openstreetmap.org/?mlat=63.2911263&mlon=18.8604833#map=18/63.2911263/18.8604833,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2911263,18.8604833););out center;"
12346426,<= 20 meter,30209022,Stigen till fågeltornet,,,Omarkerad stig,Barmarksled,,,Idbyfjärden (2004583),2004583,399,150.346175028902,63.2899204,18.8604199,https://www.openstreetmap.org/?mlat=63.2899204&mlon=18.8604199#map=18/63.2899204/18.8604199,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2899204,18.8604199););out center;"
12347491,<= 20 meter,30210581,Stigslinga,,,Vandringsled,Barmarksled,,,"Svartnäsudden (2000503), Svartnäsudden (SE0710058)","2000503, SE0710058",2618,165.950099388443,63.1728058,18.0594796,https://www.openstreetmap.org/?mlat=63.1728058&mlon=18.0594796#map=18/63.1728058/18.0594796,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1728058,18.0594796););out center;"
12347490,<= 20 meter,30210581,Stigslinga,,,Vandringsled,Barmarksled,,,"Svartnäsudden (2000503), Svartnäsudden (SE0710058)","2000503, SE0710058",2618,1648.00728262916,63.1721019,18.0661107,https://www.openstreetmap.org/?mlat=63.1721019&mlon=18.0661107#map=18/63.1721019/18.0661107,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1721019,18.0661107););out center;"
12347489,<= 20 meter,30210581,Stigslinga,,,Vandringsled,Barmarksled,,,"Svartnäsudden (2000503), Svartnäsudden (SE0710058)","2000503, SE0710058",2618,712.22839930032,63.169022,18.0616054,https://www.openstreetmap.org/?mlat=63.169022&mlon=18.0616054#map=18/63.169022/18.0616054,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.169022,18.0616054););out center;"
12347488,<= 20 meter,30210581,Stigslinga,,,Vandringsled,Barmarksled,,,"Svartnäsudden (2000503), Svartnäsudden (SE0710058)","2000503, SE0710058",2618,91.8563980237385,63.1659395,18.0589586,https://www.openstreetmap.org/?mlat=63.1659395&mlon=18.0589586#map=18/63.1659395/18.0589586,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1659395,18.0589586););out center;"
12347823,<= 20 meter,30210666,,,,Vandringsled,Barmarksled,,,Västanåhöjden (2000502),2000502,4947,866.129596674902,63.1721605,18.2326549,https://www.openstreetmap.org/?mlat=63.1721605&mlon=18.2326549#map=18/63.1721605/18.2326549,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1721605,18.2326549););out center;"
12347822,<= 20 meter,30210666,,,,Vandringsled,Barmarksled,,,Västanåhöjden (2000502),2000502,4947,485.961980081272,63.1705248,18.2211759,https://www.openstreetmap.org/?mlat=63.1705248&mlon=18.2211759#map=18/63.1705248/18.2211759,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1705248,18.2211759););out center;"
12348037,<= 20 meter,30210666,,,,Vandringsled,Barmarksled,,,Västanåhöjden (2000502),2000502,4947,203.28324672456,63.1739549,18.237147,https://www.openstreetmap.org/?mlat=63.1739549&mlon=18.237147#map=18/63.1739549/18.237147,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1739549,18.237147););out center;"
12348036,<= 20 meter,30210666,,,,Vandringsled,Barmarksled,,,Västanåhöjden (2000502),2000502,4947,1122.54796496191,63.1770289,18.2343027,https://www.openstreetmap.org/?mlat=63.1770289&mlon=18.2343027#map=18/63.1770289/18.2343027,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1770289,18.2343027););out center;"
12348035,<= 20 meter,30210666,,,,Vandringsled,Barmarksled,,,Västanåhöjden (2000502),2000502,4947,799.145746726632,63.1745023,18.2468969,https://www.openstreetmap.org/?mlat=63.1745023&mlon=18.2468969#map=18/63.1745023/18.2468969,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1745023,18.2468969););out center;"
12348034,<= 20 meter,30210666,,,,Vandringsled,Barmarksled,,,Västanåhöjden (2000502),2000502,4947,1470.21959120151,63.1771648,18.2279361,https://www.openstreetmap.org/?mlat=63.1771648&mlon=18.2279361#map=18/63.1771648/18.2279361,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1771648,18.2279361););out center;"
12348588,>20-50 meter,30415317,,,,Skoterled,Led på snö,Vålådalen - Vålåstugorna (justerad) (Z 59),Z 59,,,19297,985.5343687006,63.0766141,12.8152322,https://www.openstreetmap.org/?mlat=63.0766141&mlon=12.8152322#map=18/63.0766141/12.8152322,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0766141,12.8152322););out center;"
12348587,>20-50 meter,30415317,,,,Skoterled,Led på snö,Vålådalen - Vålåstugorna (justerad) (Z 59),Z 59,,,19297,3766.9228843242,63.0586371,12.7972064,https://www.openstreetmap.org/?mlat=63.0586371&mlon=12.7972064#map=18/63.0586371/12.7972064,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0586371,12.7972064););out center;"
12348586,>20-50 meter,30415317,,,,Skoterled,Led på snö,Vålådalen - Vålåstugorna (justerad) (Z 59),Z 59,,,19297,2391.08898962359,63.1451394,12.9053434,https://www.openstreetmap.org/?mlat=63.1451394&mlon=12.9053434#map=18/63.1451394/12.9053434,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1451394,12.9053434););out center;"
12348585,>20-50 meter,30415317,,,,Skoterled,Led på snö,Vålådalen - Vålåstugorna (justerad) (Z 59),Z 59,,,19297,2523.90354420842,63.1476311,12.9440732,https://www.openstreetmap.org/?mlat=63.1476311&mlon=12.9440732#map=18/63.1476311/12.9440732,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1476311,12.9440732););out center;"
12348553,>20-50 meter,30415317,,,,Skoterled,Led på snö,Vålådalen - Vålåstugorna (justerad) (Z 59),Z 59,,,19297,8137.13979601537,63.111975,12.8354133,https://www.openstreetmap.org/?mlat=63.111975&mlon=12.8354133#map=18/63.111975/12.8354133,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.111975,12.8354133););out center;"
12348552,>20-50 meter,30415317,,,,Skoterled,Led på snö,Vålådalen - Vålåstugorna (justerad) (Z 59),Z 59,,,19297,192.041970521265,63.0719249,12.8127056,https://www.openstreetmap.org/?mlat=63.0719249&mlon=12.8127056#map=18/63.0719249/12.8127056,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0719249,12.8127056););out center;"
12348551,>20-50 meter,30415317,,,,Skoterled,Led på snö,Vålådalen - Vålåstugorna (justerad) (Z 59),Z 59,,,19297,1300.29177373662,63.1334926,12.8818043,https://www.openstreetmap.org/?mlat=63.1334926&mlon=12.8818043#map=18/63.1334926/12.8818043,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1334926,12.8818043););out center;"
12350932,>50-100 meter,30415367,,,,Vandringsled,Barmarksled,,,Vålådalen (2000893),2000893,4349,4349.32047637135,63.1004484,13.103641,https://www.openstreetmap.org/?mlat=63.1004484&mlon=13.103641#map=18/63.1004484/13.103641,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1004484,13.103641););out center;"
12344774,<= 20 meter,30210762,Stig till Rigåsen,,blå,Vandringsled,Barmarksled,,,Rigåsen (2000643),2000643,492,492.138580790111,62.8195156,17.0541813,https://www.openstreetmap.org/?mlat=62.8195156&mlon=17.0541813#map=18/62.8195156/17.0541813,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.8195156,17.0541813););out center;"
12347957,<= 20 meter,30207249,Åmmaslingan,,,Vandringsled,Barmarksled,,,"Åmma (2000084), Åmma (SE0410054)","2000084, SE0410054",2063,195.842147209218,56.3949038,14.6670453,https://www.openstreetmap.org/?mlat=56.3949038&mlon=14.6670453#map=18/56.3949038/14.6670453,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3949038,14.6670453););out center;"
12347689,<= 20 meter,30207249,Åmmaslingan,,,Vandringsled,Barmarksled,,,"Åmma (2000084), Åmma (SE0410054)","2000084, SE0410054",2063,1857.87990230047,56.3954858,14.6602008,https://www.openstreetmap.org/?mlat=56.3954858&mlon=14.6602008#map=18/56.3954858/14.6602008,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3954858,14.6602008););out center;"
12347688,<= 20 meter,30207249,Åmmaslingan,,,Vandringsled,Barmarksled,,,"Åmma (2000084), Åmma (SE0410054)","2000084, SE0410054",2063,8.91912691915526,56.3957317,14.6657173,https://www.openstreetmap.org/?mlat=56.3957317&mlon=14.6657173#map=18/56.3957317/14.6657173,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3957317,14.6657173););out center;"
12355097,<= 20 meter,30209323,Stig,,,Vandringsled,Barmarksled,,,Billaberget (2004566),2004566,570,5.90894936639788,63.323253,18.4803092,https://www.openstreetmap.org/?mlat=63.323253&mlon=18.4803092#map=18/63.323253/18.4803092,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.323253,18.4803092););out center;"
12355096,<= 20 meter,30209323,Stig,,,Vandringsled,Barmarksled,,,Billaberget (2004566),2004566,570,560.872834474104,63.3235616,18.4762965,https://www.openstreetmap.org/?mlat=63.3235616&mlon=18.4762965#map=18/63.3235616/18.4762965,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.3235616,18.4762965););out center;"
12355034,<= 20 meter,30209323,Stig,,,Vandringsled,Barmarksled,,,Billaberget (2004566),2004566,570,2.98971946681721,63.3232648,18.4803241,https://www.openstreetmap.org/?mlat=63.3232648&mlon=18.4803241#map=18/63.3232648/18.4803241,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.3232648,18.4803241););out center;"
12345354,<= 20 meter,30209493,,,,Vandringsled,Barmarksled,,,Stommens ekäng (2000001),2000001,108,108.073990806119,59.057564,14.8749033,https://www.openstreetmap.org/?mlat=59.057564&mlon=14.8749033#map=18/59.057564/14.8749033,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.057564,14.8749033););out center;"
12346328,<= 20 meter,30209841,,,,Vandringsled,Barmarksled,,,Hummelvik (2000694),2000694,1349,1349.05562185609,63.1432762,18.5763061,https://www.openstreetmap.org/?mlat=63.1432762&mlon=18.5763061#map=18/63.1432762/18.5763061,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1432762,18.5763061););out center;"
12347064,Okänd noggrannhet,30433238,Varndringsled Djupdalshöjden,,,Vandringsled,Barmarksled,,,Djupdalshöjden (2005635),2005635,10650,10650.2141614413,60.0114069,14.8240955,https://www.openstreetmap.org/?mlat=60.0114069&mlon=14.8240955#map=18/60.0114069/14.8240955,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.0114069,14.8240955););out center;"
12345891,<= 20 meter,30430381,,,,Vandringsled,Barmarksled,,,Fagerhults lövskog (2010902),2010902,2501,396.39169216811,58.059832,15.5163577,https://www.openstreetmap.org/?mlat=58.059832&mlon=15.5163577#map=18/58.059832/15.5163577,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.059832,15.5163577););out center;"
12350591,<= 20 meter,30430381,,,,Vandringsled,Barmarksled,,,Fagerhults lövskog (2010902),2010902,2501,1047.00146299563,58.0545811,15.519396,https://www.openstreetmap.org/?mlat=58.0545811&mlon=15.519396#map=18/58.0545811/15.519396,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0545811,15.519396););out center;"
12350594,<= 20 meter,30430381,,,,Vandringsled,Barmarksled,,,Fagerhults lövskog (2010902),2010902,2501,396.39169216811,58.059832,15.5163577,https://www.openstreetmap.org/?mlat=58.059832&mlon=15.5163577#map=18/58.059832/15.5163577,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.059832,15.5163577););out center;"
12350593,<= 20 meter,30430381,,,,Vandringsled,Barmarksled,,,Fagerhults lövskog (2010902),2010902,2501,504.072725352976,58.0613653,15.5219774,https://www.openstreetmap.org/?mlat=58.0613653&mlon=15.5219774#map=18/58.0613653/15.5219774,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0613653,15.5219774););out center;"
12350592,<= 20 meter,30430381,,,,Vandringsled,Barmarksled,,,Fagerhults lövskog (2010902),2010902,2501,157.181023655929,58.0587735,15.5141055,https://www.openstreetmap.org/?mlat=58.0587735&mlon=15.5141055#map=18/58.0587735/15.5141055,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0587735,15.5141055););out center;"
12344819,>20-50 meter,30415252,,,,"Skidled, Skoterled",Led på snö,Spjätten - Grottärn (Z 70),Z 70,,,9230,3.13001086260096,63.1357782,13.6878889,https://www.openstreetmap.org/?mlat=63.1357782&mlon=13.6878889#map=18/63.1357782/13.6878889,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1357782,13.6878889););out center;"
12344818,>20-50 meter,30415252,,,,"Skidled, Skoterled",Led på snö,Spjätten - Grottärn (Z 70),Z 70,,,9230,350.629880667136,63.1131076,13.7157641,https://www.openstreetmap.org/?mlat=63.1131076&mlon=13.7157641#map=18/63.1131076/13.7157641,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1131076,13.7157641););out center;"
12344817,>20-50 meter,30415252,,,,"Skidled, Skoterled",Led på snö,Spjätten - Grottärn (Z 70),Z 70,,,9230,18.0827410012973,63.1359526,13.6877356,https://www.openstreetmap.org/?mlat=63.1359526&mlon=13.6877356#map=18/63.1359526/13.6877356,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1359526,13.6877356););out center;"
12344816,>20-50 meter,30415252,,,,"Skidled, Skoterled",Led på snö,Spjätten - Grottärn (Z 70),Z 70,,,9230,7.58997416925776,63.1353199,13.6882974,https://www.openstreetmap.org/?mlat=63.1353199&mlon=13.6882974#map=18/63.1353199/13.6882974,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1353199,13.6882974););out center;"
12344815,>20-50 meter,30415252,,,,"Skidled, Skoterled",Led på snö,Spjätten - Grottärn (Z 70),Z 70,,,9230,0.492411311811579,63.1766069,13.6517299,https://www.openstreetmap.org/?mlat=63.1766069&mlon=13.6517299#map=18/63.1766069/13.6517299,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1766069,13.6517299););out center;"
12344814,>20-50 meter,30415252,,,,"Skidled, Skoterled",Led på snö,Spjätten - Grottärn (Z 70),Z 70,,,9230,20.3725649087052,63.135159,13.6884261,https://www.openstreetmap.org/?mlat=63.135159&mlon=13.6884261#map=18/63.135159/13.6884261,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.135159,13.6884261););out center;"
12344813,>20-50 meter,30415252,,,,"Skidled, Skoterled",Led på snö,Spjätten - Grottärn (Z 70),Z 70,,,9230,154.441739674286,63.114381,13.7137172,https://www.openstreetmap.org/?mlat=63.114381&mlon=13.7137172#map=18/63.114381/13.7137172,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.114381,13.7137172););out center;"
12344812,>20-50 meter,30415252,,,,"Skidled, Skoterled",Led på snö,Spjätten - Grottärn (Z 70),Z 70,,,9230,6.86775875231505,63.1765484,13.6517728,https://www.openstreetmap.org/?mlat=63.1765484&mlon=13.6517728#map=18/63.1765484/13.6517728,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1765484,13.6517728););out center;"
12344811,>20-50 meter,30415252,,,,"Skidled, Skoterled",Led på snö,Spjätten - Grottärn (Z 70),Z 70,,,9230,316.333599710418,63.1314982,13.6892659,https://www.openstreetmap.org/?mlat=63.1314982&mlon=13.6892659#map=18/63.1314982/13.6892659,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1314982,13.6892659););out center;"
