OBJECTID,ANORDNING_ID,ANORDNINGNAMN,TYP,UNDERTYP,BESKRIVNING,NP,GEOMETRIKVALITET,SKYDDSTYP_KOD,SKYDDATOMRADE,SKYDDATOMRADE_ID,STATLIGLED,STATLIGLED_ID,metadata_json,longitude_wgs84,latitude_wgs84,geometry_type,length_m,area_m2,osm_link,osm_link_source,wikidata_id,wikidata_link,dataset
33777445,30375006,,Parkering,Parkering,Parkering med plats för cirka 5 bilar.,0,<= 20 meter,NR,Bäckhalladalen (2001562),2001562,,,"{""OBJECTID"": 33777445, ""ANORDNING_ID"": ""30375006"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 5 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Bäckhalladalen (2001562)"", ""SKYDDATOMRADE_ID"": ""2001562"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.327997217103745,55.57430988222207,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.5743099&mlon=14.3279972#map=18/55.5743099/14.3279972,coordinate_fallback,,,anordningar
33777398,30375064,Parkeringsplats Munkarps Fälad,Parkering,Parkering,Parkeringsplats för naturreservatet Munkarps Fälad.,0,<= 20 meter,NR,Munkarps fälad (2001495),2001495,,,"{""OBJECTID"": 33777398, ""ANORDNING_ID"": ""30375064"", ""ANORDNINGNAMN"": ""Parkeringsplats Munkarps Fälad"", ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkeringsplats för naturreservatet Munkarps Fälad."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Munkarps fälad (2001495)"", ""SKYDDATOMRADE_ID"": ""2001495"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.468991363442754,55.944884369263654,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.9448844&mlon=13.4689914#map=18/55.9448844/13.4689914,coordinate_fallback,,,anordningar
33790311,30375078,,Parkering,Parkering,"Parkering med plats för cirka 30 bilar, möjlighet att parkera med med buss i mån av plats.",0,<= 20 meter,"N2000-SCI, N2000-SPA, NR","Backåkra (2001814), Sandhammaren (SE0430088), Sandhammaren-Kåseberga (SE0430093)","2001814, SE0430088, SE0430093",,,"{""OBJECTID"": 33790311, ""ANORDNING_ID"": ""30375078"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 30 bilar, möjlighet att parkera med med buss i mån av plats."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""N2000-SCI, N2000-SPA, NR"", ""SKYDDATOMRADE"": ""Backåkra (2001814), Sandhammaren (SE0430088), Sandhammaren-Kåseberga (SE0430093)"", ""SKYDDATOMRADE_ID"": ""2001814, SE0430088, SE0430093"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.130856671511689,55.389365051901066,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.3893651&mlon=14.1308567#map=18/55.3893651/14.1308567,coordinate_fallback,,,anordningar
33790312,30375081,,Parkering,Parkering,Parkering med plats för cirka 10 bilar.,0,<= 20 meter,"N2000-SCI, N2000-SPA, NR","Hagestad (2001813), Sandhammaren (SE0430088), Sandhammaren-Kåseberga (SE0430093)","2001813, SE0430088, SE0430093",,,"{""OBJECTID"": 33790312, ""ANORDNING_ID"": ""30375081"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 10 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""N2000-SCI, N2000-SPA, NR"", ""SKYDDATOMRADE"": ""Hagestad (2001813), Sandhammaren (SE0430088), Sandhammaren-Kåseberga (SE0430093)"", ""SKYDDATOMRADE_ID"": ""2001813, SE0430088, SE0430093"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.1463515974032,55.38676377230816,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.3867638&mlon=14.1463516#map=18/55.3867638/14.1463516,coordinate_fallback,,,anordningar
33776856,30375082,,Parkering,Parkering,,0,>20-50 meter,NVO,Hammars backar - Kåsebergaåsen (2001826),2001826,,,"{""OBJECTID"": 33776856, ""ANORDNING_ID"": ""30375082"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": "">20-50 meter"", ""SKYDDSTYP_KOD"": ""NVO"", ""SKYDDATOMRADE"": ""Hammars backar - Kåsebergaåsen (2001826)"", ""SKYDDATOMRADE_ID"": ""2001826"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.017909475276458,55.40537254208066,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.4053725&mlon=14.0179095#map=18/55.4053725/14.0179095,coordinate_fallback,,,anordningar
33790299,30375124,,Parkering,Parkering,Parkering med plats för crika 10 bilar.,0,<= 20 meter,"NR, NR","Gropahålet (2001511), Naturreservatet Lillesjö (2044673)","2001511, 2044673",,,"{""OBJECTID"": 33790299, ""ANORDNING_ID"": ""30375124"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för crika 10 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR, NR"", ""SKYDDATOMRADE"": ""Gropahålet (2001511), Naturreservatet Lillesjö (2044673)"", ""SKYDDATOMRADE_ID"": ""2001511, 2044673"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.227904619623212,55.868296349704806,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.8682963&mlon=14.2279046#map=18/55.8682963/14.2279046,coordinate_fallback,,,anordningar
33790651,30375125,,Parkering,Parkering,Parkering med plats för cirka 30-50 bilar. Bussar har möjlighet att parkera i mån av plats.,0,<= 20 meter,NR,Gropahålet (2001511),2001511,,,"{""OBJECTID"": 33790651, ""ANORDNING_ID"": ""30375125"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 30-50 bilar. Bussar har möjlighet att parkera i mån av plats."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Gropahålet (2001511)"", ""SKYDDATOMRADE_ID"": ""2001511"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.237005648879547,55.864617204182096,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.8646172&mlon=14.2370056#map=18/55.8646172/14.2370056,coordinate_fallback,,,anordningar
33790325,30375309,,Parkering,Parkering,Parkering med plats för cirka 100 bilar.,0,<= 20 meter,NR,Knivsås-Borelund (2001549),2001549,,,"{""OBJECTID"": 33790325, ""ANORDNING_ID"": ""30375309"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 100 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Knivsås-Borelund (2001549)"", ""SKYDDATOMRADE_ID"": ""2001549"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.398919538593313,55.65937616136017,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.6593762&mlon=13.3989195#map=18/55.6593762/13.3989195,coordinate_fallback,,,anordningar
33776517,30375310,,Parkering,Parkering,,0,<= 20 meter,NR,Knivsås-Borelund (2001549),2001549,,,"{""OBJECTID"": 33776517, ""ANORDNING_ID"": ""30375310"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Knivsås-Borelund (2001549)"", ""SKYDDATOMRADE_ID"": ""2001549"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.404096464648799,55.670433764751756,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.6704338&mlon=13.4040965#map=18/55.6704338/13.4040965,coordinate_fallback,,,anordningar
33776895,30375343,,Parkering,Parkering,,0,<= 20 meter,NR,Billebjer (2001541),2001541,,,"{""OBJECTID"": 33776895, ""ANORDNING_ID"": ""30375343"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Billebjer (2001541)"", ""SKYDDATOMRADE_ID"": ""2001541"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.317761510391806,55.69050477309684,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.6905048&mlon=13.3177615#map=18/55.6905048/13.3177615,coordinate_fallback,,,anordningar
33790442,30375344,,Parkering,Parkering,Parkering med plats för cirka 15 bilar.,0,<= 20 meter,NR,Billebjer (2001541),2001541,,,"{""OBJECTID"": 33790442, ""ANORDNING_ID"": ""30375344"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 15 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Billebjer (2001541)"", ""SKYDDATOMRADE_ID"": ""2001541"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.317909711832558,55.68679599453159,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.6867960&mlon=13.3179097#map=18/55.6867960/13.3179097,coordinate_fallback,,,anordningar
33790441,30375349,,Parkering,Parkering,Parkering med plats för cirka 5 bilar.,0,<= 20 meter,NR,Billebjer (2001541),2001541,,,"{""OBJECTID"": 33790441, ""ANORDNING_ID"": ""30375349"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 5 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Billebjer (2001541)"", ""SKYDDATOMRADE_ID"": ""2001541"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.321405611608899,55.68680954429439,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.6868095&mlon=13.3214056#map=18/55.6868095/13.3214056,coordinate_fallback,,,anordningar
33790296,30375365,,Parkering,Parkering,Parkering med plats för cirka 15 bilar.,0,<= 20 meter,NR,Håslövs ängar (2001488),2001488,,,"{""OBJECTID"": 33790296, ""ANORDNING_ID"": ""30375365"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 15 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Håslövs ängar (2001488)"", ""SKYDDATOMRADE_ID"": ""2001488"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.22282234049456,55.999625401242014,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.9996254&mlon=14.2228223#map=18/55.9996254/14.2228223,coordinate_fallback,,,anordningar
33791115,30375447,,Parkering,Parkering,,0,<= 20 meter,NR,Dalby Norreskog (2001544),2001544,,,"{""OBJECTID"": 33791115, ""ANORDNING_ID"": ""30375447"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Dalby Norreskog (2001544)"", ""SKYDDATOMRADE_ID"": ""2001544"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.343841756508162,55.679075815665605,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.6790758&mlon=13.3438418#map=18/55.6790758/13.3438418,coordinate_fallback,,,anordningar
33790600,30375478,,Parkering,Parkering,Parkering med plats för cirka 15 bilar.,0,<= 20 meter,"N2000-SCI, NR, NR","Verkeån, delområde 1 (2001534), Verkeåns dalgång (SE0420075), Verkeåns naturreservat, Agusa-Hallamölla (2014943)","2001534, SE0420075, 2014943",,,"{""OBJECTID"": 33790600, ""ANORDNING_ID"": ""30375478"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 15 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""N2000-SCI, NR, NR"", ""SKYDDATOMRADE"": ""Verkeån, delområde 1 (2001534), Verkeåns dalgång (SE0420075), Verkeåns naturreservat, Agusa-Hallamölla (2014943)"", ""SKYDDATOMRADE_ID"": ""2001534, SE0420075, 2014943"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.987521747037782,55.71696843428817,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.7169684&mlon=13.9875217#map=18/55.7169684/13.9875217,coordinate_fallback,,,anordningar
33791389,30375479,,Parkering,Parkering,Parkering med plats för cirka 5 bilar.,0,<= 20 meter,"N2000-SCI, NR, NR","Verkeån, delområde 1 (2001534), Verkeåns dalgång (SE0420075), Verkeåns naturreservat, Agusa-Hallamölla (2014943)","2001534, SE0420075, 2014943",,,"{""OBJECTID"": 33791389, ""ANORDNING_ID"": ""30375479"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 5 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""N2000-SCI, NR, NR"", ""SKYDDATOMRADE"": ""Verkeån, delområde 1 (2001534), Verkeåns dalgång (SE0420075), Verkeåns naturreservat, Agusa-Hallamölla (2014943)"", ""SKYDDATOMRADE_ID"": ""2001534, SE0420075, 2014943"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.975297084899502,55.71694247652925,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.7169425&mlon=13.9752971#map=18/55.7169425/13.9752971,coordinate_fallback,,,anordningar
33790300,30375504,,Parkering,Parkering,Parkering med plats för cirka 30 bilar.,0,<= 20 meter,NR,Äspet (2001501),2001501,,,"{""OBJECTID"": 33790300, ""ANORDNING_ID"": ""30375504"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 30 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Äspet (2001501)"", ""SKYDDATOMRADE_ID"": ""2001501"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.320611988406682,55.91913105042451,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.9191311&mlon=14.3206120#map=18/55.9191311/14.3206120,coordinate_fallback,,,anordningar
33790301,30375505,,Parkering,Parkering,Parkering med plats för cirka 10 bilar.,0,<= 20 meter,NR,Äspet (2001501),2001501,,,"{""OBJECTID"": 33790301, ""ANORDNING_ID"": ""30375505"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 10 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Äspet (2001501)"", ""SKYDDATOMRADE_ID"": ""2001501"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.318616610905643,55.91885457122076,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.9188546&mlon=14.3186166#map=18/55.9188546/14.3186166,coordinate_fallback,,,anordningar
33790755,30375506,,Parkering,Parkering,Parkering med plats för cirka 5 bilar.,0,<= 20 meter,NR,Äspet (2001501),2001501,,,"{""OBJECTID"": 33790755, ""ANORDNING_ID"": ""30375506"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 5 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Äspet (2001501)"", ""SKYDDATOMRADE_ID"": ""2001501"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.31959941506258,55.92488102167567,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.9248810&mlon=14.3195994#map=18/55.9248810/14.3195994,coordinate_fallback,,,anordningar
33788629,30375507,,Parkering,Parkering,Parkering med plats för cirka 5 bilar.,0,>20-50 meter,NR,Äspet (2001501),2001501,,,"{""OBJECTID"": 33788629, ""ANORDNING_ID"": ""30375507"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 5 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": "">20-50 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Äspet (2001501)"", ""SKYDDATOMRADE_ID"": ""2001501"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.30096283910582,55.922749636859876,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.9227496&mlon=14.3009628#map=18/55.9227496/14.3009628,coordinate_fallback,,,anordningar
33770327,30375595,,Parkering,Parkering,,0,<= 20 meter,NR,Stångby mosse (2001523),2001523,,,"{""OBJECTID"": 33770327, ""ANORDNING_ID"": ""30375595"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Stångby mosse (2001523)"", ""SKYDDATOMRADE_ID"": ""2001523"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.149772129003606,55.77226203279665,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.7722620&mlon=13.1497721#map=18/55.7722620/13.1497721,coordinate_fallback,,,anordningar
33774836,30375651,,Parkering,Parkering,Parkering med plats för cirka 4 bilar.,0,<= 20 meter,"NR, NVO","Häckeberga naturvårdsområde (2001823), Risen (2001559)","2001823, 2001559",,,"{""OBJECTID"": 33774836, ""ANORDNING_ID"": ""30375651"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 4 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR, NVO"", ""SKYDDATOMRADE"": ""Häckeberga naturvårdsområde (2001823), Risen (2001559)"", ""SKYDDATOMRADE_ID"": ""2001823, 2001559"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.383877974805275,55.58165652310981,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.5816565&mlon=13.3838780#map=18/55.5816565/13.3838780,coordinate_fallback,,,anordningar
33790452,30375652,,Parkering,Parkering,Parkering med plats för cirka 20 bilar.,0,<= 20 meter,NR,Risen (2001559),2001559,,,"{""OBJECTID"": 33790452, ""ANORDNING_ID"": ""30375652"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 20 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Risen (2001559)"", ""SKYDDATOMRADE_ID"": ""2001559"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.404634068347889,55.595420041896034,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.5954200&mlon=13.4046341#map=18/55.5954200/13.4046341,coordinate_fallback,,,anordningar
33791242,30375653,,Parkering,Parkering,Parkering med plats för cirka 10 bilar.,0,<= 20 meter,NR,Risen (2001559),2001559,,,"{""OBJECTID"": 33791242, ""ANORDNING_ID"": ""30375653"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 10 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Risen (2001559)"", ""SKYDDATOMRADE_ID"": ""2001559"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",13.389507971595744,55.59039876937661,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.5903988&mlon=13.3895080#map=18/55.5903988/13.3895080,coordinate_fallback,,,anordningar
33790333,30375798,,Parkering,Parkering,Parkering med plats för ca 100-150 bilar.,0,<= 20 meter,NR,Forsakar med Lillaforsskogen (2010886),2010886,,,"{""OBJECTID"": 33790333, ""ANORDNING_ID"": ""30375798"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för ca 100-150 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Forsakar med Lillaforsskogen (2010886)"", ""SKYDDATOMRADE_ID"": ""2010886"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.077275568129483,55.82516530504283,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.8251653&mlon=14.0772756#map=18/55.8251653/14.0772756,coordinate_fallback,,,anordningar
33790459,30375978,,Parkering,Parkering,Parkering med plats för ca 5 bilar.,0,<= 20 meter,NR,Listarumsåsens naturreservat (2001563),2001563,,,"{""OBJECTID"": 33790459, ""ANORDNING_ID"": ""30375978"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för ca 5 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Listarumsåsens naturreservat (2001563)"", ""SKYDDATOMRADE_ID"": ""2001563"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.117939514985414,55.57483062620397,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.5748306&mlon=14.1179395#map=18/55.5748306/14.1179395,coordinate_fallback,,,anordningar
33790458,30375980,,Parkering,Parkering,Parkering med plats för cirka 10 bilar.,0,<= 20 meter,NR,Listarumsåsens naturreservat (2001563),2001563,,,"{""OBJECTID"": 33790458, ""ANORDNING_ID"": ""30375980"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 10 bilar."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Listarumsåsens naturreservat (2001563)"", ""SKYDDATOMRADE_ID"": ""2001563"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.088101712268138,55.5690312843234,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.5690313&mlon=14.0881017#map=18/55.5690313/14.0881017,coordinate_fallback,,,anordningar
33790313,30376050,,Parkering,Parkering,Parkering med plats för cirka 3 bilar.Sommartid kan det vara svårt att hitta parkeringsplats.,0,<= 20 meter,"N2000-SCI, N2000-SPA, NR","Hagestad (2001813), Sandhammaren (SE0430088), Sandhammaren-Kåseberga (SE0430093)","2001813, SE0430088, SE0430093",,,"{""OBJECTID"": 33790313, ""ANORDNING_ID"": ""30376050"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 3 bilar.Sommartid kan det vara svårt att hitta parkeringsplats."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""N2000-SCI, N2000-SPA, NR"", ""SKYDDATOMRADE"": ""Hagestad (2001813), Sandhammaren (SE0430088), Sandhammaren-Kåseberga (SE0430093)"", ""SKYDDATOMRADE_ID"": ""2001813, SE0430088, SE0430093"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.146876496304827,55.38498917481132,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.3849892&mlon=14.1468765#map=18/55.3849892/14.1468765,coordinate_fallback,,,anordningar
33790987,30376052,,Parkering,Parkering,Parkering med plats för cirka 75 bilar. På sommaren kan det vara svårt att hitta parkeringsplats.,0,<= 20 meter,"N2000-SCI, N2000-SPA, NR","Hagestad (2001813), Sandhammaren (SE0430088), Sandhammaren-Kåseberga (SE0430093)","2001813, SE0430088, SE0430093",,,"{""OBJECTID"": 33790987, ""ANORDNING_ID"": ""30376052"", ""ANORDNINGNAMN"": null, ""TYP"": ""Parkering"", ""UNDERTYP"": ""Parkering"", ""BESKRIVNING"": ""Parkering med plats för cirka 75 bilar. På sommaren kan det vara svårt att hitta parkeringsplats."", ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""N2000-SCI, N2000-SPA, NR"", ""SKYDDATOMRADE"": ""Hagestad (2001813), Sandhammaren (SE0430088), Sandhammaren-Kåseberga (SE0430093)"", ""SKYDDATOMRADE_ID"": ""2001813, SE0430088, SE0430093"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.138057429855161,55.38023985777556,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=55.3802399&mlon=14.1380574#map=18/55.3802399/14.1380574,coordinate_fallback,,,anordningar
