NVRID,NAMN,DATA_FRILUFTSLIV_PUBLICERAT,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
2004376,2004154 (W-id) Tall,Nej,60.8185912,14.0947631,https://www.openstreetmap.org/?mlat=60.8185912&mlon=14.0947631#map=18/60.8185912/14.0947631,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8185912,14.0947631););out center;"
2011955,Ek,Nej,56.4479639,16.0719061,https://www.openstreetmap.org/?mlat=56.4479639&mlon=16.0719061#map=18/56.4479639/16.0719061,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.4479639,16.0719061););out center;"
2005607,Söderberget,Ja,61.0726091,14.2649546,https://www.openstreetmap.org/?mlat=61.0726091&mlon=14.2649546#map=18/61.0726091/14.2649546,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.0726091,14.2649546););out center;"
2014755,Kiuhtisvaara,Nej,67.6889861,23.3332675,https://www.openstreetmap.org/?mlat=67.6889861&mlon=23.3332675#map=18/67.6889861/23.3332675,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.6889861,23.3332675););out center;"
2005616,Näsknölen,Ja,60.8642185,12.8240746,https://www.openstreetmap.org/?mlat=60.8642185&mlon=12.8240746#map=18/60.8642185/12.8240746,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8642185,12.8240746););out center;"
2004960,"Fem bokträd, Tranhult 1:7",Nej,56.7978681,14.0988904,https://www.openstreetmap.org/?mlat=56.7978681&mlon=14.0988904#map=18/56.7978681/14.0988904,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.7978681,14.0988904););out center;"
2004482,Djupbäcka,Nej,60.6539332,15.0344912,https://www.openstreetmap.org/?mlat=60.6539332&mlon=15.0344912#map=18/60.6539332/15.0344912,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.6539332,15.0344912););out center;"
2042688,Rubban,Ja,57.9952316,15.069289,https://www.openstreetmap.org/?mlat=57.9952316&mlon=15.069289#map=18/57.9952316/15.069289,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9952316,15.069289););out center;"
2003097,Torsåkers egendom,Nej,59.5459399,17.9339781,https://www.openstreetmap.org/?mlat=59.5459399&mlon=17.9339781#map=18/59.5459399/17.9339781,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.5459399,17.9339781););out center;"
2012126,Ek,Nej,56.843863,16.7266128,https://www.openstreetmap.org/?mlat=56.843863&mlon=16.7266128#map=18/56.843863/16.7266128,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.843863,16.7266128););out center;"
2047841,Skallberget,Ja,60.3044401,13.289601,https://www.openstreetmap.org/?mlat=60.3044401&mlon=13.289601#map=18/60.3044401/13.289601,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.3044401,13.289601););out center;"
2040310,Gategården,Nej,58.4770158,13.3646115,https://www.openstreetmap.org/?mlat=58.4770158&mlon=13.3646115#map=18/58.4770158/13.3646115,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.4770158,13.3646115););out center;"
2013323,Höglandsberget,Nej,62.6196072,17.3663888,https://www.openstreetmap.org/?mlat=62.6196072&mlon=17.3663888#map=18/62.6196072/17.3663888,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.6196072,17.3663888););out center;"
2000146,Västerängsudd,Nej,59.5944338,17.7845902,https://www.openstreetmap.org/?mlat=59.5944338&mlon=17.7845902#map=18/59.5944338/17.7845902,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.5944338,17.7845902););out center;"
2000940,Bodåsen,Ja,61.9108259,16.9062984,https://www.openstreetmap.org/?mlat=61.9108259&mlon=16.9062984#map=18/61.9108259/16.9062984,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.9108259,16.9062984););out center;"
2004551,Långåsberget,Ja,60.4301948,13.3104617,https://www.openstreetmap.org/?mlat=60.4301948&mlon=13.3104617#map=18/60.4301948/13.3104617,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.4301948,13.3104617););out center;"
2027089,Gräsö östra skärgård,Nej,60.3857922,18.6898102,https://www.openstreetmap.org/?mlat=60.3857922&mlon=18.6898102#map=18/60.3857922/18.6898102,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.3857922,18.6898102););out center;"
2005587,Edebo-Sättra utskog,Ja,60.0496734,18.5091957,https://www.openstreetmap.org/?mlat=60.0496734&mlon=18.5091957#map=18/60.0496734/18.5091957,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.0496734,18.5091957););out center;"
2011406,Lilla Örskäret & Örskärsbåde,Nej,57.4488103,16.7310256,https://www.openstreetmap.org/?mlat=57.4488103&mlon=16.7310256#map=18/57.4488103/16.7310256,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4488103,16.7310256););out center;"
2005669,Rällsälven och Bredsjöbäcken,Nej,59.8140511,15.0407057,https://www.openstreetmap.org/?mlat=59.8140511&mlon=15.0407057#map=18/59.8140511/15.0407057,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.8140511,15.0407057););out center;"
2001133,Lekvad,Ja,57.4575197,12.5888139,https://www.openstreetmap.org/?mlat=57.4575197&mlon=12.5888139#map=18/57.4575197/12.5888139,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4575197,12.5888139););out center;"
2040256,Högagärde 1:1,Nej,57.9012797,13.2151814,https://www.openstreetmap.org/?mlat=57.9012797&mlon=13.2151814#map=18/57.9012797/13.2151814,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9012797,13.2151814););out center;"
2005554,Järvdalen,Ja,63.1457379,13.6588833,https://www.openstreetmap.org/?mlat=63.1457379&mlon=13.6588833#map=18/63.1457379/13.6588833,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1457379,13.6588833););out center;"
2000229,Broby äng,Nej,59.0661812,14.9371189,https://www.openstreetmap.org/?mlat=59.0661812&mlon=14.9371189#map=18/59.0661812/14.9371189,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0661812,14.9371189););out center;"
2000238,Gränseskogen,Ja,59.9407831,15.2409341,https://www.openstreetmap.org/?mlat=59.9407831&mlon=15.2409341#map=18/59.9407831/15.2409341,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.9407831,15.2409341););out center;"
2011082,En ek vid Stora Ljusbrunn,Nej,59.9462206,17.2171145,https://www.openstreetmap.org/?mlat=59.9462206&mlon=17.2171145#map=18/59.9462206/17.2171145,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.9462206,17.2171145););out center;"
2046351,Storåliden,Nej,64.926914,20.0645247,https://www.openstreetmap.org/?mlat=64.926914&mlon=20.0645247#map=18/64.926914/20.0645247,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.926914,20.0645247););out center;"
2000900,Billtjärns urskog,Ja,63.1000139,16.596178,https://www.openstreetmap.org/?mlat=63.1000139&mlon=16.596178#map=18/63.1000139/16.596178,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1000139,16.596178););out center;"
2002598,Långnäset,Nej,60.1287887,17.3283944,https://www.openstreetmap.org/?mlat=60.1287887&mlon=17.3283944#map=18/60.1287887/17.3283944,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.1287887,17.3283944););out center;"
2013483,Norra Sandskogen,Nej,55.4378249,13.8635535,https://www.openstreetmap.org/?mlat=55.4378249&mlon=13.8635535#map=18/55.4378249/13.8635535,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.4378249,13.8635535););out center;"
2002774,Vinäs,Ja,58.0490988,16.3982492,https://www.openstreetmap.org/?mlat=58.0490988&mlon=16.3982492#map=18/58.0490988/16.3982492,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0490988,16.3982492););out center;"
2014538,Lohärad-Svartkärret,Ja,59.8633685,18.5086764,https://www.openstreetmap.org/?mlat=59.8633685&mlon=18.5086764#map=18/59.8633685/18.5086764,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.8633685,18.5086764););out center;"
2000754,Ture dalar,Nej,58.3406509,11.9610271,https://www.openstreetmap.org/?mlat=58.3406509&mlon=11.9610271#map=18/58.3406509/11.9610271,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.3406509,11.9610271););out center;"
2001870,Kalkbro,Ja,59.2222268,17.0146862,https://www.openstreetmap.org/?mlat=59.2222268&mlon=17.0146862#map=18/59.2222268/17.0146862,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2222268,17.0146862););out center;"
2000744,Ryxö,Nej,58.366668,11.4351154,https://www.openstreetmap.org/?mlat=58.366668&mlon=11.4351154#map=18/58.366668/11.4351154,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.366668,11.4351154););out center;"
2012395,"En ek, Gullarp 1:15, 3:15",Nej,56.364515,13.946288,https://www.openstreetmap.org/?mlat=56.364515&mlon=13.946288#map=18/56.364515/13.946288,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.364515,13.946288););out center;"
2029629,Getåravinen,Ja,58.6720756,16.2889474,https://www.openstreetmap.org/?mlat=58.6720756&mlon=16.2889474#map=18/58.6720756/16.2889474,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6720756,16.2889474););out center;"
2013515,Kovallbergets domänreservat,Ja,64.9648199,17.7165996,https://www.openstreetmap.org/?mlat=64.9648199&mlon=17.7165996#map=18/64.9648199/17.7165996,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.9648199,17.7165996););out center;"
2002164,Kummelön,Ja,59.3236368,13.9748589,https://www.openstreetmap.org/?mlat=59.3236368&mlon=13.9748589#map=18/59.3236368/13.9748589,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.3236368,13.9748589););out center;"
2049320,Forsåns mader,Nej,59.7542051,15.5227868,https://www.openstreetmap.org/?mlat=59.7542051&mlon=15.5227868#map=18/59.7542051/15.5227868,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7542051,15.5227868););out center;"
2043386,Rövareberget,Ja,58.7714778,16.2416486,https://www.openstreetmap.org/?mlat=58.7714778&mlon=16.2416486#map=18/58.7714778/16.2416486,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7714778,16.2416486););out center;"
2001419,Bröda,Nej,56.7233916,13.1568184,https://www.openstreetmap.org/?mlat=56.7233916&mlon=13.1568184#map=18/56.7233916/13.1568184,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.7233916,13.1568184););out center;"
2000152,Grinda,Nej,59.4106532,18.554737,https://www.openstreetmap.org/?mlat=59.4106532&mlon=18.554737#map=18/59.4106532/18.554737,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4106532,18.554737););out center;"
2000994,Holsterörarna,Nej,65.7561102,22.7189217,https://www.openstreetmap.org/?mlat=65.7561102&mlon=22.7189217#map=18/65.7561102/22.7189217,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.7561102,22.7189217););out center;"
2001680,Lidbergsgrottorna,Ja,63.5512613,19.3387767,https://www.openstreetmap.org/?mlat=63.5512613&mlon=19.3387767#map=18/63.5512613/19.3387767,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.5512613,19.3387767););out center;"
2056364,Hättan,Nej,60.5950316,17.7009349,https://www.openstreetmap.org/?mlat=60.5950316&mlon=17.7009349#map=18/60.5950316/17.7009349,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.5950316,17.7009349););out center;"
2000982,Nyhamnsläge-Strandbadens kusthedsreservat,Ja,56.2342806,12.5338393,https://www.openstreetmap.org/?mlat=56.2342806&mlon=12.5338393#map=18/56.2342806/12.5338393,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2342806,12.5338393););out center;"
2004476,Pelargran,Nej,61.0181753,16.6828385,https://www.openstreetmap.org/?mlat=61.0181753&mlon=16.6828385#map=18/61.0181753/16.6828385,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.0181753,16.6828385););out center;"
2046455,Ålkarstjärnarna,Ja,61.4334086,15.3547244,https://www.openstreetmap.org/?mlat=61.4334086&mlon=15.3547244#map=18/61.4334086/15.3547244,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.4334086,15.3547244););out center;"
2014381,Gökriksudden,Ja,59.2999825,15.6548377,https://www.openstreetmap.org/?mlat=59.2999825&mlon=15.6548377#map=18/59.2999825/15.6548377,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2999825,15.6548377););out center;"
2001410,Enet,Ja,56.7554519,12.6317528,https://www.openstreetmap.org/?mlat=56.7554519&mlon=12.6317528#map=18/56.7554519/12.6317528,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.7554519,12.6317528););out center;"
2031429,Båtarna,Nej,61.2862556,13.4814877,https://www.openstreetmap.org/?mlat=61.2862556&mlon=13.4814877#map=18/61.2862556/13.4814877,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.2862556,13.4814877););out center;"
2000043,Skuremåla,Ja,56.2570602,15.3528969,https://www.openstreetmap.org/?mlat=56.2570602&mlon=15.3528969#map=18/56.2570602/15.3528969,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2570602,15.3528969););out center;"
2064885,Lerbergsskogen,Nej,56.1855191,12.5609964,https://www.openstreetmap.org/?mlat=56.1855191&mlon=12.5609964#map=18/56.1855191/12.5609964,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1855191,12.5609964););out center;"
2002673,Ryd,Ja,56.7206409,16.5720095,https://www.openstreetmap.org/?mlat=56.7206409&mlon=16.5720095#map=18/56.7206409/16.5720095,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.7206409,16.5720095););out center;"
2002863,Östra Kvallåkra,Ja,56.266759,14.9630428,https://www.openstreetmap.org/?mlat=56.266759&mlon=14.9630428#map=18/56.266759/14.9630428,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.266759,14.9630428););out center;"
2001951,Broälven,Nej,58.427648,11.4843507,https://www.openstreetmap.org/?mlat=58.427648&mlon=11.4843507#map=18/58.427648/11.4843507,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.427648,11.4843507););out center;"
2042970,Tjärnslåtten,Ja,64.284774,15.4922742,https://www.openstreetmap.org/?mlat=64.284774&mlon=15.4922742#map=18/64.284774/15.4922742,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.284774,15.4922742););out center;"
2002504,Gräsberget,Nej,60.8561287,15.4042531,https://www.openstreetmap.org/?mlat=60.8561287&mlon=15.4042531#map=18/60.8561287/15.4042531,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8561287,15.4042531););out center;"
2004109,"En tall, Saxhyttan med Jeppetorp",Nej,59.747257,14.4947805,https://www.openstreetmap.org/?mlat=59.747257&mlon=14.4947805#map=18/59.747257/14.4947805,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.747257,14.4947805););out center;"
2012078,Ek,Nej,56.9672402,16.3394605,https://www.openstreetmap.org/?mlat=56.9672402&mlon=16.3394605#map=18/56.9672402/16.3394605,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.9672402,16.3394605););out center;"
2047846,Hålmossen,Ja,58.3426,14.6842774,https://www.openstreetmap.org/?mlat=58.3426&mlon=14.6842774#map=18/58.3426/14.6842774,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.3426,14.6842774););out center;"
2004005,Hässleberg,Nej,59.0333334,14.7833039,https://www.openstreetmap.org/?mlat=59.0333334&mlon=14.7833039#map=18/59.0333334/14.7833039,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0333334,14.7833039););out center;"
2000271,Ekåsen,Ja,59.1212955,14.9249912,https://www.openstreetmap.org/?mlat=59.1212955&mlon=14.9249912#map=18/59.1212955/14.9249912,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1212955,14.9249912););out center;"
2011436,Svartingskär,Nej,57.0402568,16.6067559,https://www.openstreetmap.org/?mlat=57.0402568&mlon=16.6067559#map=18/57.0402568/16.6067559,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.0402568,16.6067559););out center;"
2001273,Granberget,Nej,66.2583974,22.5229212,https://www.openstreetmap.org/?mlat=66.2583974&mlon=22.5229212#map=18/66.2583974/22.5229212,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.2583974,22.5229212););out center;"
2002946,Rådasjöns naturreservat,Ja,57.6618505,12.0847521,https://www.openstreetmap.org/?mlat=57.6618505&mlon=12.0847521#map=18/57.6618505/12.0847521,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6618505,12.0847521););out center;"
2013537,Häckeberga - Skoggård,Ja,55.5750301,13.4140804,https://www.openstreetmap.org/?mlat=55.5750301&mlon=13.4140804#map=18/55.5750301/13.4140804,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.5750301,13.4140804););out center;"
2023609,Berga,Ja,57.1539199,16.0733243,https://www.openstreetmap.org/?mlat=57.1539199&mlon=16.0733243#map=18/57.1539199/16.0733243,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.1539199,16.0733243););out center;"
2028909,Hammaren,Ja,59.8533634,18.5215755,https://www.openstreetmap.org/?mlat=59.8533634&mlon=18.5215755#map=18/59.8533634/18.5215755,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.8533634,18.5215755););out center;"
2011274,En ek Lerboga 1:3,Nej,58.3747097,15.8419774,https://www.openstreetmap.org/?mlat=58.3747097&mlon=15.8419774#map=18/58.3747097/15.8419774,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.3747097,15.8419774););out center;"
2011091,Strömstatallen,Nej,59.8197443,17.0623338,https://www.openstreetmap.org/?mlat=59.8197443&mlon=17.0623338#map=18/59.8197443/17.0623338,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.8197443,17.0623338););out center;"
2001348,Lindholmen,Ja,59.496885,16.2204013,https://www.openstreetmap.org/?mlat=59.496885&mlon=16.2204013#map=18/59.496885/16.2204013,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.496885,16.2204013););out center;"
2000617,Västra Rossö,Ja,58.8343201,11.1341427,https://www.openstreetmap.org/?mlat=58.8343201&mlon=11.1341427#map=18/58.8343201/11.1341427,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8343201,11.1341427););out center;"
2044588,Hökesån -nedre,Ja,57.9227577,14.1015472,https://www.openstreetmap.org/?mlat=57.9227577&mlon=14.1015472#map=18/57.9227577/14.1015472,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9227577,14.1015472););out center;"
2014513,Norrboda-Jomale,Ja,60.4889116,18.3753252,https://www.openstreetmap.org/?mlat=60.4889116&mlon=18.3753252#map=18/60.4889116/18.3753252,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.4889116,18.3753252););out center;"
2003089,Kärringkobbarna,Nej,59.2489041,18.7484861,https://www.openstreetmap.org/?mlat=59.2489041&mlon=18.7484861#map=18/59.2489041/18.7484861,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2489041,18.7484861););out center;"
2055856,Fågelskyddsområdet Stora Bratt,Nej,58.8101763,13.2658469,https://www.openstreetmap.org/?mlat=58.8101763&mlon=13.2658469#map=18/58.8101763/13.2658469,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8101763,13.2658469););out center;"
2005651,Lokadalen,Ja,59.5515104,14.4916343,https://www.openstreetmap.org/?mlat=59.5515104&mlon=14.4916343#map=18/59.5515104/14.4916343,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.5515104,14.4916343););out center;"
2054364,Mörrumsåns övre dalgång,Ja,56.3776765,14.6801446,https://www.openstreetmap.org/?mlat=56.3776765&mlon=14.6801446#map=18/56.3776765/14.6801446,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3776765,14.6801446););out center;"
2012163,Osbysjön,Nej,56.354956,13.9843493,https://www.openstreetmap.org/?mlat=56.354956&mlon=13.9843493#map=18/56.354956/13.9843493,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.354956,13.9843493););out center;"
2003681,"Ekö Kläppar, Västra och Östra Björkeskärvet",Nej,56.140796,15.1917021,https://www.openstreetmap.org/?mlat=56.140796&mlon=15.1917021#map=18/56.140796/15.1917021,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.140796,15.1917021););out center;"
2051518,Äsperöd,Nej,55.6787705,14.2408607,https://www.openstreetmap.org/?mlat=55.6787705&mlon=14.2408607#map=18/55.6787705/14.2408607,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.6787705,14.2408607););out center;"
2013957,Navarån,Ja,62.5815705,16.7130276,https://www.openstreetmap.org/?mlat=62.5815705&mlon=16.7130276#map=18/62.5815705/16.7130276,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.5815705,16.7130276););out center;"
2014934,Håketjärnarna,Ja,58.6462982,14.5846922,https://www.openstreetmap.org/?mlat=58.6462982&mlon=14.5846922#map=18/58.6462982/14.5846922,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6462982,14.5846922););out center;"
2014525,Nedre Sävarån,Ja,63.8348378,20.5713687,https://www.openstreetmap.org/?mlat=63.8348378&mlon=20.5713687#map=18/63.8348378/20.5713687,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.8348378,20.5713687););out center;"
2004584,Högkälstoppen,Ja,63.017922,18.0650526,https://www.openstreetmap.org/?mlat=63.017922&mlon=18.0650526#map=18/63.017922/18.0650526,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.017922,18.0650526););out center;"
2065682,Ilstorp,Ja,55.6190737,13.6604744,https://www.openstreetmap.org/?mlat=55.6190737&mlon=13.6604744#map=18/55.6190737/13.6604744,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.6190737,13.6604744););out center;"
2003351,Näs gård,Nej,59.7030375,18.3509749,https://www.openstreetmap.org/?mlat=59.7030375&mlon=18.3509749#map=18/59.7030375/18.3509749,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7030375,18.3509749););out center;"
